Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts,Flow_Pkts,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts,Bwd_Pkts,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_Avg,Fwd_Pkts_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_Avg,Bwd_Pkts_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
255.255.255.255-10.1.100.4-7437-37087-17,10.1.100.4,37087,255.255.255.255,7437,17,09/04/2019 12:02,27216514,19,1,3287,173,173,173,173,0,173,173,173,0,127.1286984,0.734847968,1432448.105,1551287.989,3024115,15,27216495,1512027.5,1555843.911,3024115,15,0,0,0,0,0,0,0,0,0,152,8,0.698105569,0.036742398,173,173,173,0,0,0,0,0,0,0,0,0,0,0,181.65,173,173,0,0,0,0,0,0,19,3287,1,173,-1,-1,19,0,0,0,0,0,0,0,0,0,Benign
10.1.100.2-10.1.100.101-22-39670-6,10.1.100.2,22,10.1.100.101,39670,6,09/04/2019 12:02,696,0,2,0,0,0,0,0,0,0,0,0,0,0,2873.563218,696,0,696,696,0,0,0,0,0,696,696,0,696,696,0,0,0,0,0,64,0,2873.563218,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39676-6,10.1.100.101,39676,10.1.100.2,22,6,09/04/2019 12:02,248,1,1,0,0,0,0,0,0,0,0,0,0,0,8064.516129,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4032.258065,4032.258065,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39664-6,10.1.100.2,22,10.1.100.101,39664,6,09/04/2019 12:02,1396,0,2,0,0,0,0,0,0,0,0,0,0,0,1432.664756,1396,0,1396,1396,0,0,0,0,0,1396,1396,0,1396,1396,0,0,0,0,0,64,0,1432.664756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39640-6,10.1.100.101,39640,10.1.100.2,22,6,09/04/2019 12:02,248,1,1,0,0,0,0,0,0,0,0,0,0,0,8064.516129,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4032.258065,4032.258065,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39662-6,10.1.100.2,22,10.1.100.101,39662,6,09/04/2019 12:02,837,0,2,0,0,0,0,0,0,0,0,0,0,0,2389.48626,837,0,837,837,0,0,0,0,0,837,837,0,837,837,0,0,0,0,0,64,0,2389.48626,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39652-6,10.1.100.101,39652,10.1.100.2,22,6,09/04/2019 12:02,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.2222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.1111,111111.1111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39646-6,10.1.100.101,39646,10.1.100.2,22,6,09/04/2019 12:02,55,0,2,0,0,0,0,0,0,0,0,0,0,0,36363.63636,55,0,55,55,0,0,0,0,0,55,55,0,55,55,0,0,0,0,0,64,0,36363.63636,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,235,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39668-6,10.1.100.2,22,10.1.100.101,39668,6,09/04/2019 12:02,1135,0,2,0,0,0,0,0,0,0,0,0,0,0,1762.114537,1135,0,1135,1135,0,0,0,0,0,1135,1135,0,1135,1135,0,0,0,0,0,64,0,1762.114537,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39658-6,10.1.100.101,39658,10.1.100.2,22,6,09/04/2019 12:02,4,1,1,0,0,0,0,0,0,0,0,0,0,0,500000,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,250000,250000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39636-6,10.1.100.2,22,10.1.100.101,39636,6,09/04/2019 12:02,2088,0,2,0,0,0,0,0,0,0,0,0,0,0,957.8544061,2088,0,2088,2088,0,0,0,0,0,2088,2088,0,2088,2088,0,0,0,0,0,64,0,957.8544061,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39644-6,10.1.100.101,39644,10.1.100.2,22,6,09/04/2019 12:02,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.3333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.6667,166666.6667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39666-6,10.1.100.2,22,10.1.100.101,39666,6,09/04/2019 12:02,451,0,2,0,0,0,0,0,0,0,0,0,0,0,4434.5898,451,0,451,451,0,0,0,0,0,451,451,0,451,451,0,0,0,0,0,64,0,4434.5898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,262,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39656-6,10.1.100.101,39656,10.1.100.2,22,6,09/04/2019 12:02,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39638-6,10.1.100.101,39638,10.1.100.2,22,6,09/04/2019 12:02,249,1,1,0,0,0,0,0,0,0,0,0,0,0,8032.128514,249,0,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4016.064257,4016.064257,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,09/04/2019 12:02,23,1,1,0,0,0,0,0,0,0,0,0,0,0,86956.52174,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43478.26087,43478.26087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Benign
10.1.100.2-10.1.100.101-22-39636-6,10.1.100.101,39636,10.1.100.2,22,6,09/04/2019 12:02,139047,11,12,854,1473,560,0,77.63636364,162.7681005,1080,0,122.75,307.6347081,16735.34848,165.4116953,6320.318182,11931.5652,43407,12,136216,13621.6,17585.6013,45574,876,134407,12218.81818,19307.35508,51096,110,0,0,0,0,352,400,79.10994124,86.30175408,0,1080,96.95833333,240.240365,57715.43297,0,1,0,0,0,0,0,0,1,101.173913,77.63636364,122.75,0,0,0,0,0,0,11,854,12,1473,-1,235,7,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39674-6,10.1.100.101,39674,10.1.100.2,22,6,09/04/2019 12:02,13057,1,3,0,0,0,0,0,0,0,0,0,0,0,306.3490848,4352.333333,7124.44737,12578,132,0,0,0,0,0,13057,6528.5,9046.017052,12925,132,0,0,0,0,32,112,76.5872712,229.7618136,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,227,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39674-6,10.1.100.101,39674,10.1.100.2,22,6,09/04/2019 12:02,1675,1,2,0,22,0,0,0,0,22,0,11,15.55634919,13134.32836,1791.044776,837.5,997.7276683,1543,132,0,0,0,0,0,132,132,0,132,132,0,1,0,0,32,52,597.0149254,1194.029851,0,22,11,12.70170592,161.3333333,0,0,0,1,1,0,0,0,2,14.66666667,0,11,0,0,0,0,0,0,1,0,2,22,-1,0,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39678-6,10.1.100.101,39678,10.1.100.2,22,6,09/04/2019 12:02,1510,1,3,0,0,0,0,0,0,0,0,0,0,0,2649.006623,503.3333333,565.2834097,1152,116,0,0,0,0,0,1510,755,903.6824664,1394,116,0,0,0,0,32,112,662.2516556,1986.754967,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,227,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39678-6,10.1.100.101,39678,10.1.100.2,22,6,09/04/2019 12:02,866,2,2,22,0,22,0,11,15.55634919,0,0,0,0,25404.15704,4618.937644,288.6666667,294.7886248,629,113,237,237,0,237,237,753,753,0,753,753,0,0,0,0,64,52,2309.468822,2309.468822,0,22,4.4,9.838699101,96.8,0,0,0,0,1,0,0,0,1,5.5,11,0,0,0,0,0,0,0,2,22,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39646-6,10.1.100.101,39646,10.1.100.2,22,6,09/04/2019 12:02,11095810,15,25,1430,1969,560,0,95.33333333,136.1252924,1080,0,78.76,214.8622194,306.3318496,3.604964397,284507.9487,725687.7826,2815051,12,8910368,636454.8571,1035602.481,2867938,583,11095810,462325.4167,885755.8252,2815051,37,0,0,0,0,480,816,1.351861649,2.253102748,0,1080,82.90243902,185.5410743,34425.49024,0,1,0,0,0,0,0,0,1,84.975,95.33333333,78.76,0,0,0,0,0,0,15,1430,25,1969,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39666-6,10.1.100.101,39666,10.1.100.2,22,6,09/04/2019 12:02,11161188,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,287.3350041,3.315059293,310033,756004.6147,2826749,12,11147512,796250.8571,1108454.821,2868439,759,11088845,528040.2381,938248.2242,2826749,71,0,0,0,0,480,720,1.343942957,1.971116336,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39670-6,10.1.100.101,39670,10.1.100.2,22,6,09/04/2019 12:02,11160003,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,287.3655141,3.315411295,310000.0833,755517.8562,2822811,9,11147201,796228.6429,1107359.023,2868344,1475,11091072,528146.2857,937503.9718,2822811,70,0,0,0,0,480,720,1.34408566,1.971325635,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39662-6,10.1.100.101,39662,10.1.100.2,22,6,09/04/2019 12:02,11163778,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,287.2683423,3.314290198,310104.9444,755645.1198,2826135,9,11149559,796397.0714,1106912.634,2868320,371,11094821,528324.8095,937653.1856,2826135,52,0,0,0,0,480,720,1.343631161,1.970659037,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39680-6,10.1.100.101,39680,10.1.100.2,22,6,09/04/2019 12:02,11124036,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,288.2946441,3.326130912,309001,755918.3341,2822827,24,11123189,794513.5,1108849.689,2868361,223,11059030,526620.4762,938350.1911,2822827,76,0,0,0,0,480,720,1.348431451,1.977699461,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39668-6,10.1.100.101,39668,10.1.100.2,22,6,09/04/2019 12:02,11160744,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,287.346435,3.315191174,310020.6667,754898.7205,2818533,13,11147891,796277.9286,1106983.595,2868170,973,11095748,528368.9524,936546.8136,2818533,46,0,0,0,0,480,720,1.343996422,1.971194752,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39664-6,10.1.100.101,39664,10.1.100.2,22,6,09/04/2019 12:02,11162953,15,22,1334,1873,560,0,88.93333333,138.3305909,1080,0,85.13636364,228.2835112,287.2895729,3.314535141,310082.0278,755980.2641,2822803,27,11148774,796341,1108540.964,2868459,341,11100452,528592.9524,937932.9741,2822803,80,0,0,0,0,480,720,1.343730463,1.970804679,0,1080,84.39473684,192.4043517,37019.43457,0,1,0,0,0,0,0,0,1,86.67567568,88.93333333,85.13636364,0,0,0,0,0,0,15,1334,22,1873,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39638-6,10.1.100.101,39638,10.1.100.2,22,6,09/04/2019 12:02,11181095,16,23,1430,1873,560,0,89.375,133.651724,1080,0,81.43478261,223.7402768,295.4093494,3.488030466,294239.3421,737488.0928,2819518,13,11165617,744374.4667,1089902.421,2867958,972,11161908,507359.4545,919393.1989,2819518,71,0,0,0,0,512,752,1.430986858,2.057043608,0,1080,82.575,187.8927528,35303.68654,0,1,0,0,0,0,0,0,1,84.69230769,89.375,81.43478261,0,0,0,0,0,0,16,1430,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39644-6,10.1.100.101,39644,10.1.100.2,22,6,09/04/2019 12:02,11179244,18,23,1430,1873,560,0,79.44444444,128.8278478,1080,0,81.43478261,223.7402768,295.4582618,3.667510969,279481.1,720136.7867,2815041,12,11164230,656719.4118,1044081.913,2867945,12,11170256,507738.9091,917617.2854,2815041,87,0,0,0,0,576,752,1.610126767,2.057384202,0,1080,78.64285714,184.1149987,33898.33275,0,1,0,0,0,0,0,0,1,80.56097561,79.44444444,81.43478261,0,0,0,0,0,0,18,1430,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39658-6,10.1.100.101,39658,10.1.100.2,22,6,09/04/2019 12:02,11172644,16,23,1414,1873,560,0,88.375,133.5309577,1080,0,81.43478261,223.7402768,294.2007281,3.490668816,294016.9474,738468.1159,2819495,8,11158489,743899.2667,1090015.762,2867795,529,11163681,507440.0455,920622.6887,2819495,82,0,0,0,0,512,752,1.432069258,2.058599558,0,1080,82.175,187.8455295,35285.94295,0,1,0,0,0,0,0,0,1,84.28205128,88.375,81.43478261,0,0,0,0,0,0,16,1414,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39640-6,10.1.100.101,39640,10.1.100.2,22,6,09/04/2019 12:02,11180962,16,23,1430,1873,560,0,89.375,133.651724,1080,0,81.43478261,223.7402768,295.4128634,3.488071957,294235.8421,737097.1635,2817392,12,11165560,744370.6667,1088381.788,2867806,1063,11161071,507321.4091,918873.4977,2817392,47,0,0,0,0,512,752,1.43100388,2.057068077,0,1080,82.575,187.8927528,35303.68654,0,1,0,0,0,0,0,0,1,84.69230769,89.375,81.43478261,0,0,0,0,0,0,16,1430,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39652-6,10.1.100.101,39652,10.1.100.2,22,6,09/04/2019 12:02,11175109,16,23,1430,1873,560,0,89.375,133.651724,1080,0,81.43478261,223.7402768,295.5675869,3.489898846,294081.8158,737772.7743,2826147,14,11160893,744059.5333,1085490.571,2868442,281,11165353,507516.0455,919681.1166,2826147,71,0,0,0,0,512,752,1.431753373,2.058145473,0,1080,82.575,187.8927528,35303.68654,0,1,0,0,0,0,0,0,1,84.69230769,89.375,81.43478261,0,0,0,0,0,0,16,1430,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39656-6,10.1.100.101,39656,10.1.100.2,22,6,09/04/2019 12:02,11174364,16,23,1430,1873,560,0,89.375,133.651724,1080,0,81.43478261,223.7402768,295.5872925,3.490131519,294062.2105,736630.4458,2817899,12,11159934,743995.6,1087287.596,2868451,375,11165534,507524.2727,918034.2977,2817899,45,0,0,0,0,512,752,1.431848828,2.058282691,0,1080,82.575,187.8927528,35303.68654,0,1,0,0,0,0,0,0,1,84.69230769,89.375,81.43478261,0,0,0,0,0,0,16,1430,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39650-6,10.1.100.101,39650,10.1.100.2,22,6,09/04/2019 12:02,11176949,16,24,1398,1921,560,0,87.375,133.4020864,1080,0,80.04166667,218.9287117,296.9504469,3.578794177,286588.4359,728655.2585,2823084,12,11161606,744107.0667,1087072.314,2867957,837,11174006,485826.3478,903349.9479,2823084,46,0,0,0,0,512,784,1.431517671,2.147276506,0,1080,80.95121951,185.510101,34413.99756,0,1,0,0,0,0,0,0,1,82.975,87.375,80.04166667,0,0,0,0,0,0,16,1398,24,1921,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39676-6,10.1.100.101,39676,10.1.100.2,22,6,09/04/2019 12:02,11167593,16,23,1446,1873,560,0,90.375,133.7644073,1080,0,81.43478261,223.7402768,297.1992264,3.492247613,293884.0263,736845.3676,2818558,11,11155089,743672.6,1086005.313,2868087,699,11147098,506686.2727,918711.8933,2818558,94,0,0,0,0,512,752,1.43271697,2.059530644,0,1080,82.975,187.939091,35321.10192,0,1,0,0,0,0,0,0,1,85.1025641,90.375,81.43478261,0,0,0,0,0,0,16,1446,23,1873,-1,235,12,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39682-6,10.1.100.101,39682,10.1.100.2,22,6,09/04/2019 12:02,10922555,15,21,1334,1793,560,0,88.93333333,138.3305909,1080,0,85.38095238,233.9180361,286.2883272,3.295932133,312073,750912.8414,2685515,12,10921298,780092.7143,1088585.714,2765336,12,8801272,440063.6,864744.6194,2685515,70,0,0,0,0,480,688,1.373305056,1.922627078,0,1080,84.51351351,195.0569179,38047.2012,0,1,0,0,0,0,0,0,1,86.86111111,88.93333333,85.38095238,0,0,0,0,0,0,15,1334,21,1793,-1,235,11,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39682-6,10.1.100.2,22,10.1.100.101,39682,6,09/04/2019 12:02,12538,2,1,80,0,80,0,40,56.56854249,0,0,0,0,6380.602967,239.2726113,6269,7756.96139,11754,784,784,784,0,784,784,0,0,0,0,0,0,0,0,0,64,32,159.5150742,79.75753709,0,80,20,40,1600,0,0,0,0,1,0,0,0,0,26.66666667,40,0,0,0,0,0,0,0,2,80,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39650-6,10.1.100.2,22,10.1.100.101,39650,6,09/04/2019 12:02,158175,1,1,0,0,0,0,0,0,0,0,0,0,0,12.64422317,158175,0,158175,158175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.322111585,6.322111585,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,235,0,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39638-6,10.1.100.2,22,10.1.100.101,39638,6,09/04/2019 12:02,2051674,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.7910594,1.462220606,1025837,1448986.245,2050425,1249,1249,1249,0,1249,1249,0,0,0,0,0,0,0,0,0,64,32,0.974813738,0.487406869,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39640-6,10.1.100.2,22,10.1.100.101,39640,6,09/04/2019 12:02,2052203,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.77899798,1.461843687,1026101.5,1448639.056,2050444,1759,1759,1759,0,1759,1759,0,0,0,0,0,0,0,0,0,64,32,0.974562458,0.487281229,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39676-6,10.1.100.2,22,10.1.100.101,39676,6,09/04/2019 12:02,2052558,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.77090733,1.461590854,1026279,1449690.524,2051365,1193,1193,1193,0,1193,1193,0,0,0,0,0,0,0,0,0,64,32,0.974393903,0.487196951,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39658-6,10.1.100.2,22,10.1.100.101,39658,6,09/04/2019 12:02,2057367,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.6615825,1.458174453,1028683.5,1453255.049,2056290,1077,1077,1077,0,1077,1077,0,0,0,0,0,0,0,0,0,64,32,0.972116302,0.486058151,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39652-6,10.1.100.2,22,10.1.100.101,39652,6,09/04/2019 12:02,2057547,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.65750041,1.458046888,1028773.5,1453110.799,2056278,1269,1269,1269,0,1269,1269,0,0,0,0,0,0,0,0,0,64,32,0.972031259,0.486015629,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39644-6,10.1.100.2,22,10.1.100.101,39644,6,09/04/2019 12:02,2057550,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.65743238,1.458044762,1028775,1453131.305,2056294,1256,1256,1256,0,1256,1256,0,0,0,0,0,0,0,0,0,64,32,0.972029841,0.486014921,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.2-10.1.100.101-22-39656-6,10.1.100.2,22,10.1.100.101,39656,6,09/04/2019 12:02,2064973,2,1,96,0,96,0,48,67.88225099,0,0,0,0,46.48971197,1.452803499,1032486.5,1458497.539,2063800,1173,1173,1173,0,1173,1173,0,0,0,0,0,0,0,0,0,64,32,0.968535666,0.484267833,0,96,24,48,2304,0,0,0,0,1,0,0,0,0,32,48,0,0,0,0,0,0,0,2,96,1,0,-1,235,1,0,0,0,0,0,0,0,0,0,ssh
10.1.100.3-10.1.100.100-5432-45374-6,10.1.100.100,45374,10.1.100.3,5432,6,02/04/2019 17:03,75,0,2,0,0,0,0,0,0,0,0,0,0,0,26666.66667,75,0,75,75,0,0,0,0,0,75,75,0,75,75,0,0,0,0,0,60,0,26666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-8011-59296-6,10.1.100.100,59296,10.1.100.3,8011,6,02/04/2019 17:03,70,0,2,0,0,0,0,0,0,0,0,0,0,0,28571.42857,70,0,70,70,0,0,0,0,0,70,70,0,70,70,0,0,0,0,0,60,0,28571.42857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-667-37980-6,10.1.100.100,37980,10.1.100.3,667,6,02/04/2019 17:02,89,0,2,0,0,0,0,0,0,0,0,0,0,0,22471.91011,89,0,89,89,0,0,0,0,0,89,89,0,89,89,0,0,0,0,0,60,0,22471.91011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1099-48500-6,10.1.100.100,48500,10.1.100.3,1099,6,02/04/2019 17:03,84,0,2,0,0,0,0,0,0,0,0,0,0,0,23809.52381,84,0,84,84,0,0,0,0,0,84,84,0,84,84,0,0,0,0,0,60,0,23809.52381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
